NTD ID,Legacy NTD ID,Agency,Mode/Type of Service Status,Reporter Type,UACE CD,UZA Name,Mode,TOS,3 Mode,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,
70041,7041,Ames Transit Agency,Active,Full Reporter,02062,"Ames, IA",MB,DO,Bus,,"4,848,494 ","4,529,451 ","4,177,180 ","4,244,428 ","4,471,336 ","4,737,992 ","5,258,530 ","5,348,981 ","5,587,101 ","5,774,124 ","6,250,952 ","6,777,675 ","6,704,537 ","6,708,382 ","6,453,494 ","6,194,467 ","5,704,328 ","2,534,349 ","2,792,048 ","3,928,635 ","4,443,045 ","4,904,036 ","5,027,176 ","1,497,145 ",
70041,7041,Ames Transit Agency,Inactive,Full Reporter,02062,"Ames, IA",MB,PT,Bus,,,,,,,,"15,078 ","10,961 ","11,196 ","9,450 ","8,293 ","6,253 ","4,352 ","5,398 ","128,416 ","257,563 ","121,345 ",,,,,,,,
70043,7043,City of Jefferson,Active,Small Systems Reporter,42967,"Jefferson City, MO",DR,DO,Bus,,,,,"53,016 ","51,449 ","49,178 ","49,307 ","50,743 ","54,896 ",,,,,,,,,,,,,,,,
70043,7043,City of Jefferson,Active,Small Systems Reporter,42967,"Jefferson City, MO",MB,DO,Bus,,,,,"388,706 ","390,563 ","400,087 ","321,096 ","275,081 ","309,305 ",,,,,,,,,,,,,,,,
70044,,University of Kansas,Inactive,Full Reporter,48232,"Lawrence, KS",DR,PT,Bus,,,,,,35 ,,,,,,,,,,,,,,,,,,,,
70044,,University of Kansas,Active,Full Reporter,48232,"Lawrence, KS",MB,PT,Bus,,,,,,"261,380 ","375,037 ","424,939 ",,,,,,0 ,"2,161,939 ","2,061,624 ","1,715,652 ","1,687,549 ","525,016 ","710,454 ","1,105,819 ","1,447,787 ","1,595,649 ","1,544,001 ","469,470 ",
70045,7045,"County of Johnson, Iowa",Active,Full Reporter,41590,"Iowa City, IA",DR,DO,Bus,,,,,,,,,"108,487 ","117,056 ","129,013 ","133,567 ","134,091 ","130,061 ","124,756 ","128,003 ","64,368 ",,"13,951 ","54,961 ","80,661 ","103,595 ","112,491 ","119,954 ","29,655 ",
70045,7045,"County of Johnson, Iowa",Inactive,Full Reporter,41590,"Iowa City, IA",MB,DO,Bus,,,,,,,,,,,,,,,99 ,175 ,,,,,,,,,,
70047,7047,"Unified Government of Wyandotte County and Kansas City, KS",Active,Small Systems Reporter,43912,"Kansas City, MO--KS",DR,DO,Bus,,,,,,,,,"8,130 ","6,670 ",,,,,,,,,,,,,,,,
70047,7047,"Unified Government of Wyandotte County and Kansas City, KS",Active,Small Systems Reporter,43912,"Kansas City, MO--KS",MB,DO,Bus,,,,,,,,,"124,131 ","130,480 ",,,,,,,,,,,,,,,,
70048,7048,City of Lawrence,Active,Full Reporter,48232,"Lawrence, KS",DR,PT,Bus,,,,,,,,,"50,164 ","54,065 ","53,630 ","60,418 ","75,906 ","79,364 ","84,369 ","83,567 ","84,183 ","82,233 ","43,977 ","57,960 ","64,667 ","82,845 ","106,954 ","90,681 ","22,625 ",
70048,7048,City of Lawrence,Active,Full Reporter,48232,"Lawrence, KS",MB,PT,Bus,,,,,,,,,"2,862,331 ","2,765,404 ","2,753,356 ","2,916,833 ","3,025,683 ","2,913,606 ","1,120,805 ","1,173,513 ","1,136,585 ","1,108,579 ","524,148 ","581,567 ","700,155 ","932,272 ","829,366 ","805,072 ","214,104 ",
70049,7049,River Bend Transit,Active,Full Reporter,22366,"Davenport, IA--IL",DR,DO,Bus,,,,,,,,,,,"144,921 ","152,183 ","126,227 ","122,481 ","135,435 ","147,198 ","123,742 ","115,483 ","43,176 ","113,033 ","171,944 ","181,783 ","166,272 ","161,978 ","39,445 ",
70049,7049,River Bend Transit,Inactive,Full Reporter,22366,"Davenport, IA--IL",DR,PT,Bus,,,,,,,,,,,"31,175 ","33,437 ","37,514 ","40,354 ","41,001 ","40,756 ","43,092 ","50,181 ","34,258 ","20,845 ",,,,,,
70049,7049,River Bend Transit,Active,Full Reporter,22366,"Davenport, IA--IL",MB,DO,Bus,,,,,,,,,,,,,,,,,,,,"3,163 ","6,219 ","7,030 ","9,645 ","8,025 ","2,497 ",
70049,7049,River Bend Transit,Inactive,Full Reporter,22366,"Davenport, IA--IL",MB,PT,Bus,,,,,,,,,,,"9,089 ","11,443 ","12,271 ","9,771 ","7,566 ","4,836 ","5,393 ","8,330 ","4,473 ","1,251 ",,,,,,
70057,7057,Loop Trolley Transportation Development District,Active,Full Reporter,77770,"St. Louis, MO--IL",SR,PT,Rail,,,,,,,,,,,,,,,,,,,,,"4,367 ","8,532 ","12,348 ","10,272 ",0 ,
70066,7R01-011,Heart of Iowa Regional Transit Agency,Active,Full Reporter,02062,"Ames, IA",DR,DO,Bus,,,,,,,,,,,,,,,,,,"117,845 ","86,010 ","66,111 ","79,542 ","100,427 ","117,484 ","124,479 ","30,260 ",
70066,7R01-011,Heart of Iowa Regional Transit Agency,Active,Full Reporter,02062,"Ames, IA",VP,PT,Bus,,,,,,,,,,,,,,,,,,,,,,,816 ,0 ,0 ,
70138,7R01-010,East Central Iowa Council of Governments,Active,Small Systems Reporter,41590,"Iowa City, IA",CB,PT,Bus,,,,,,,,,,,,,,,,,,,,"16,530 ","51,414 ",,,,,
70138,7R01-010,East Central Iowa Council of Governments,Active,Small Systems Reporter,41590,"Iowa City, IA",VP,PT,Bus,,,,,,,,,,,,,,,,,,,,"7,389 ","23,735 ",,,,,
70271,,"Kansas City, City of Missouri",Active,Full Reporter,43912,"Kansas City, MO--KS",SR,PT,Rail,,,,,,,,,,,,,,,"1,399,344 ","2,057,323 ","2,108,348 ","2,228,942 ","786,085 ","1,061,105 ","1,534,897 ","1,817,410 ","1,817,811 ","2,082,165 ","894,251 ",
70275,,Nebraska Department of Transportation ,Active,Full Reporter,65269,"Omaha, NE--IA",VP,PT,Bus,,,,,,,,,,,,,,,,,,,"49,711 ","86,788 ","97,743 ","57,098 ","36,526 ","27,780 ","10,000 ",
80001,8001,Utah Transit Authority,Active,Full Reporter,78499,"Salt Lake City, UT",CB,DO,Bus,,,,,,,,,,,"1,086,283 ","787,834 ","644,413 ","603,045 ","565,518 ","553,595 ","563,563 ","549,661 ","190,855 ","429,250 ","599,919 ","592,631 ","576,587 ","593,177 ","336,107 ",
80001,8001,Utah Transit Authority,Active,Full Reporter,78499,"Salt Lake City, UT",CR,DO,Rail,,,,,,,"1,385,818 ","1,336,981 ","1,475,965 ","1,641,145 ","1,869,940 ","3,800,502 ","4,468,786 ","4,645,307 ","4,545,849 ","4,854,099 ","5,082,168 ","5,193,879 ","2,024,524 ","2,062,334 ","3,230,521 ","3,736,620 ","4,128,460 ","4,146,976 ","1,007,084 ",
80001,8001,Utah Transit Authority,Active,Full Reporter,78499,"Salt Lake City, UT",DR,DO,Bus,"362,997 ","314,507 ","297,010 ","295,679 ","299,395 ","286,702 ","288,771 ","275,736 ","325,717 ","375,783 ","262,252 ","236,449 ","239,329 ","235,823 ","240,954 ","241,482 ","246,064 ","243,115 ","109,833 ","156,322 ","201,822 ","212,688 ","223,788 ","225,118 ","55,627 ",
80001,8001,Utah Transit Authority,Active,Full Reporter,78499,"Salt Lake City, UT",DR,PT,Bus,"218,826 ","210,050 ","204,964 ","191,898 ","194,982 ","198,915 ","192,314 ","261,114 ","217,353 ","210,021 ","150,781 ","147,004 ","133,165 ","152,346 ","148,065 ","145,495 ","148,752 ","145,150 ","77,279 ","145,183 ","363,546 ","545,854 ","712,066 ","782,717 ","192,420 ",
80001,8001,Utah Transit Authority,Inactive,Full Reporter,78499,"Salt Lake City, UT",DR,TX,Bus,,,,,,,,,,"5,017 ","4,732 ",,,,,,,,,,,,,,,
80001,8001,Utah Transit Authority,Active,Full Reporter,78499,"Salt Lake City, UT",LR,DO,Rail,"9,658,719 ","10,085,968 ","11,482,781 ","12,998,104 ","14,837,721 ","12,385,605 ","13,948,710 ","13,165,613 ","13,404,433 ","15,297,750 ","17,551,668 ","18,997,869 ","19,868,674 ","19,704,366 ","19,220,024 ","18,823,578 ","17,899,716 ","17,128,008 ","8,247,364 ","8,403,862 ","10,734,065 ","11,043,730 ","13,964,839 ","13,279,002 ","3,142,440 ",
80001,8001,Utah Transit Authority,Active,Full Reporter,78499,"Salt Lake City, UT",MB,DO,Bus,"20,219,708 ","21,279,928 ","21,803,978 ","21,605,046 ","21,101,620 ","20,654,510 ","22,082,663 ","21,599,387 ","22,270,286 ","22,611,135 ","19,934,674 ","18,863,899 ","19,467,197 ","19,898,854 ","19,408,574 ","19,128,384 ","18,996,520 ","20,175,756 ","12,182,543 ","12,114,592 ","15,502,241 ","17,797,238 ","19,644,929 ","19,991,409 ","5,105,839 ",
80001,8001,Utah Transit Authority,Active,Full Reporter,78499,"Salt Lake City, UT",MB,PT,Bus,,,,,,,,,,,"40,237 ","44,005 ","53,696 ","58,169 ","59,150 ","67,876 ","64,852 ","74,228 ","67,906 ","73,030 ","93,906 ","98,046 ","100,672 ","100,348 ","24,709 ",
80001,8001,Utah Transit Authority,Active,Full Reporter,78499,"Salt Lake City, UT",VP,DO,Bus,,,"841,078 ","1,070,187 ","1,344,609 ","1,659,551 ","1,624,929 ","1,327,042 ","1,346,949 ","1,417,183 ","1,446,766 ","1,387,816 ","1,404,284 ","1,423,674 ","1,333,780 ","1,264,410 ","1,174,696 ","1,068,364 ","658,990 ","587,721 ","731,900 ","1,033,123 ","1,151,649 ","1,301,235 ","321,756 ",
80001,8001,Utah Transit Authority,Inactive,Full Reporter,78499,"Salt Lake City, UT",VP,PT,Bus,"484,353 ","691,760 ",,,,,,,,,,,,,,,,,,,,,,,,
80002,8002,City of Sioux Falls,Inactive,Full Reporter,82252,"Sioux Falls, SD",DR,DO,Bus,"109,175 ","110,184 ","110,421 ","112,066 ",,,,"127,075 ","133,736 ","141,323 ","146,290 ","142,672 ","132,387 ","121,398 ","113,377 ","99,810 ","91,407 ","84,086 ","39,130 ","50,726 ","55,583 ","54,957 ",,,,
80002,8002,City of Sioux Falls,Active,Full Reporter,82252,"Sioux Falls, SD",DR,PT,Bus,,,,,"127,118 ","118,386 ","120,434 ",,,,,,,,,,,,,,,,"82,192 ","128,005 ","28,826 ",
80002,8002,City of Sioux Falls,Inactive,Full Reporter,82252,"Sioux Falls, SD",MB,DO,Bus,"572,630 ","657,444 ","684,469 ","724,271 ",,,,"927,112 ","937,258 ","996,316 ","1,026,715 ","1,023,089 ","955,357 ","885,104 ","837,474 ","795,026 ","782,129 ","769,437 ","445,205 ","389,816 ","385,565 ","499,713 ",,,,
80002,8002,City of Sioux Falls,Active,Full Reporter,82252,"Sioux Falls, SD",MB,PT,Bus,,,,,"803,450 ","837,299 ","905,870 ",,,,,,,,,,,,,,,,"496,460 ","573,421 ","153,539 ",
80003,8003,City of Fargo,Active,Full Reporter,29089,"Fargo, ND--MN",DR,DO,Bus,,,,0 ,,,,,,,,,,,,,,,,,,,,"1,190 ","16,651 ",
80003,8003,City of Fargo,Inactive,Full Reporter,29089,"Fargo, ND--MN",DR,PT,Bus,"35,672 ","25,370 ","39,056 ","40,868 ","48,989 ","54,732 ","60,255 ","57,230 ","57,850 ","59,195 ","54,543 ","53,403 ","53,893 ","51,439 ","52,373 ","52,508 ","52,665 ","53,350 ","37,292 ","52,802 ","55,371 ","57,545 ","60,205 ","63,861 ",,
80003,8003,City of Fargo,Active,Full Reporter,29089,"Fargo, ND--MN",MB,DO,Bus,,,,0 ,,,,,,,,,,,,,,,,,,,,"13,072 ","204,758 ",
80003,8003,City of Fargo,Inactive,Full Reporter,29089,"Fargo, ND--MN",MB,PT,Bus,"491,484 ","412,797 ","613,024 ","832,837 ","881,734 ","971,217 ","1,214,805 ","1,376,136 ","1,621,133 ","1,665,221 ","1,604,693 ","1,681,848 ","1,729,838 ","1,627,916 ","1,486,051 ","1,421,294 ","1,439,017 ","1,343,534 ","807,654 ","786,147 ","834,392 ","859,658 ","885,891 ","847,332 ",,
80004,8004,City of Billings,Active,Full Reporter,07705,"Billings, MT",DR,DO,Bus,"65,175 ","65,143 ","66,017 ","68,922 ","66,115 ","63,596 ","62,267 ","58,730 ","57,219 ","53,410 ","52,058 ","53,913 ","49,028 ","48,371 ","49,994 ","45,815 ","47,745 ","44,854 ","23,460 ","30,349 ","39,330 ","42,735 ","42,918 ","40,880 ","10,106 ",
80004,8004,City of Billings,Active,Full Reporter,07705,"Billings, MT",MB,DO,Bus,"633,625 ","661,143 ","655,598 ","664,389 ","703,896 ","679,097 ","685,160 ","642,972 ","612,867 ","622,475 ","615,546 ","614,929 ","593,600 ","527,923 ","492,253 ","452,636 ","444,688 ","422,445 ","296,737 ","297,129 ","312,418 ","332,656 ","479,114 ","568,188 ","146,701 ",
80005,8005,City of Colorado Springs,Active,Full Reporter,18856,"Colorado Springs, CO",DR,PT,Bus,"234,885 ","214,639 ",,"119,608 ","211,616 ","245,017 ","261,767 ","237,245 ","258,556 ","283,188 ","272,855 ","271,562 ","264,626 ","206,580 ","192,572 ","193,732 ","205,625 ","147,096 ","73,702 ","92,898 ","105,982 ","116,858 ","122,028 ","123,842 ","29,751 ",
80005,8005,City of Colorado Springs,Inactive,Full Reporter,18856,"Colorado Springs, CO",DR,TX,Bus,,,,,,,,,,,,,,"7,899 ","10,307 ","11,702 ","11,916 ","7,525 ","1,451 ",517 ,"1,125 ",643 ,186 ,,,
80005,8005,City of Colorado Springs,Inactive,Full Reporter,18856,"Colorado Springs, CO",MB,DO,Bus,"3,594,558 ","3,150,269 ","2,596,042 ",,,,,,,,,,,,,,,,,,,,,,,
80005,8005,City of Colorado Springs,Active,Full Reporter,18856,"Colorado Springs, CO",MB,PT,Bus,,,"221,666 ","2,871,549 ","3,310,803 ","3,497,803 ","3,598,878 ","3,152,990 ","2,537,971 ","2,666,804 ","2,588,001 ","2,669,265 ","2,935,031 ","3,009,500 ","3,120,334 ","3,191,976 ","3,082,981 ","3,214,724 ","1,974,970 ","1,827,182 ","2,198,760 ","2,865,633 ","2,881,979 ","3,011,896 ","603,781 ",
80005,8005,City of Colorado Springs,Active,Full Reporter,18856,"Colorado Springs, CO",VP,DO,Bus,,,,,,,,"45,590 ","49,544 ","62,792 ","69,626 ","50,888 ","66,204 ","64,743 ","49,202 ","41,995 ","45,660 ","42,091 ","13,285 ","9,463 ","9,612 ","7,781 ","6,959 ","6,389 ","1,429 ",
80006,8006,Denver Regional Transportation District,Active,Full Reporter,23527,"Denver--Aurora, CO",CR,DO,Rail,,,,,,,,,,,,,,,,,,,"173,765 ","763,113 ","990,246 ","1,152,594 ","1,210,384 ","1,248,476 ","285,162 ",
80006,8006,Denver Regional Transportation District,Active,Full Reporter,23527,"Denver--Aurora, CO",CR,PT,Rail,,,,,,,,,,,,,,,"4,317,405 ","6,950,256 ","7,619,589 ","9,711,377 ","4,780,402 ","5,822,309 ","6,945,565 ","7,425,677 ","7,120,994 ","7,396,215 ","1,832,202 ",
80006,8006,Denver Regional Transportation District,Inactive,Full Reporter,23527,"Denver--Aurora, CO",DR,DO,Bus,"94,786 ","88,939 ","84,079 ","86,868 ","81,460 ","58,188 ","32,380 ","32,312 ","30,961 ","42,086 ","38,680 ","55,968 ","20,406 ",,,,,,,,,,,,,
80006,8006,Denver Regional Transportation District,Active,Full Reporter,23527,"Denver--Aurora, CO",DR,PT,Bus,"575,364 ","614,762 ","721,488 ","816,684 ","891,460 ","1,177,936 ","647,979 ","1,144,787 ","1,097,930 ","1,093,445 ","1,124,141 ","1,174,258 ","1,250,054 ","1,229,366 ","1,185,958 ","1,215,468 ","1,226,319 ","1,179,015 ","541,749 ","605,016 ","737,344 ","776,761 ","757,130 ","719,440 ","180,118 ",
80006,8006,Denver Regional Transportation District,Active,Full Reporter,23527,"Denver--Aurora, CO",LR,DO,Rail,"10,429,571 ","10,635,977 ","10,029,132 ","10,449,629 ","11,531,264 ","18,802,294 ","20,635,063 ","19,759,390 ","19,831,726 ","20,694,715 ","20,639,068 ","23,773,843 ","26,363,053 ","25,518,578 ","24,585,082 ","24,645,459 ","25,322,058 ","24,585,300 ","10,464,678 ","10,016,239 ","13,604,641 ","12,740,358 ","11,161,755 ","10,568,743 ","2,423,743 ",
80006,8006,Denver Regional Transportation District,Active,Full Reporter,23527,"Denver--Aurora, CO",MB,DO,Bus,"51,773,707 ","50,837,200 ","53,164,930 ","51,802,950 ","50,559,740 ","50,723,968 ","54,373,372 ","50,728,676 ","50,108,408 ","50,922,118 ","50,324,356 ","52,111,911 ","53,207,932 ","52,861,073 ","52,424,010 ","46,455,323 ","47,758,949 ","47,678,178 ","23,848,593 ","20,803,673 ","25,317,660 ","26,750,824 ","27,790,030 ","28,131,762 ","7,072,342 ",
80006,8006,Denver Regional Transportation District,Active,Full Reporter,23527,"Denver--Aurora, CO",MB,PT,Bus,"17,907,574 ","16,270,672 ","20,109,977 ","22,945,682 ","23,743,251 ","25,015,586 ","27,364,738 ","26,686,804 ","26,292,428 ","25,207,788 ","26,392,643 ","24,236,757 ","23,449,938 ","22,641,714 ","20,828,342 ","18,810,998 ","22,781,565 ","22,053,606 ","12,540,545 ","10,766,813 ","13,687,195 ","15,686,607 ","16,251,704 ","15,883,041 ","3,858,715 ",
80006,8006,Denver Regional Transportation District,Inactive,Full Reporter,23527,"Denver--Aurora, CO",VP,PT,Bus,"142,471 ","178,248 ","190,630 ","270,046 ","343,369 ","425,981 ","398,510 ","381,258 ",,,,,,,,,,,,,,,,,,
80007,8007,City of Pueblo,Active,Full Reporter,72613,"Pueblo, CO",DR,PT,Bus,"24,189 ","49,138 ","38,388 ","52,789 ","54,834 ","51,462 ","47,523 ","48,256 ","51,523 ","55,095 ","58,253 ","56,445 ","54,251 ","57,572 ","56,380 ","57,567 ","57,938 ","56,442 ","29,950 ","35,200 ","45,549 ","51,079 ","46,999 ","44,496 ","11,306 ",
80007,8007,City of Pueblo,Active,Full Reporter,72613,"Pueblo, CO",MB,DO,Bus,"35,391 ","213,201 ","1,016,544 ","973,968 ","978,577 ","976,135 ","1,159,235 ","904,694 ","951,080 ","1,046,455 ","1,076,700 ","995,570 ","1,009,852 ","935,832 ","846,666 ","819,660 ","806,352 ","775,512 ","466,709 ","434,708 ","497,528 ","570,690 ","559,814 ","560,382 ","132,691 ",
80007,8007,City of Pueblo,Active,Full Reporter,72613,"Pueblo, CO",VP,PT,Bus,,,,,,,,,,,,,,,,,,,,,,,,615 ,0 ,
80008,8008,City of Grand Forks,Active,Full Reporter,34219,"Grand Forks, ND--MN",DR,DO,Bus,,,0 ,0 ,,,,,,,,,,,,,,,"37,542 ","51,293 ","54,643 ","56,434 ","56,695 ","51,965 ","12,852 ",
80008,8008,City of Grand Forks,Inactive,Full Reporter,34219,"Grand Forks, ND--MN",DR,PT,Bus,0 ,,0 ,0 ,"53,550 ","55,469 ","60,053 ","61,630 ","65,240 ","61,078 ","55,207 ","52,534 ","54,335 ","54,748 ","48,363 ","52,905 ","62,895 ","65,182 ",,,,,,,,
80008,8008,City of Grand Forks,Active,Full Reporter,34219,"Grand Forks, ND--MN",MB,DO,Bus,0 ,,0 ,"226,598 ","217,116 ","215,234 ","257,816 ","271,704 ","282,615 ","328,880 ","371,242 ","364,317 ","346,673 ","336,652 ","317,992 ","280,289 ","253,657 ","225,141 ","141,914 ","174,762 ","233,844 ","258,970 ","282,270 ","278,296 ","77,852 ",
80009,8009,Missoula Urban Transportation District,Active,Full Reporter,57736,"Missoula, MT",DR,DO,Bus,"14,175 ","17,614 ","20,165 ","24,429 ","25,396 ","18,422 ","16,570 ","21,870 ","21,600 ","19,273 ","20,698 ","22,821 ","20,623 ","23,292 ","29,018 ","30,889 ","36,084 ","45,268 ","28,812 ","36,656 ","54,706 ","68,456 ","81,355 ","93,811 ","24,540 ",
80009,8009,Missoula Urban Transportation District,Active,Full Reporter,57736,"Missoula, MT",MB,DO,Bus,"680,922 ","682,278 ","665,410 ","665,499 ","721,452 ","737,910 ","846,147 ","800,744 ","811,858 ","910,973 ","897,888 ","898,528 ","913,893 ","1,382,054 ","1,552,742 ","1,563,654 ","1,573,615 ","1,538,954 ","849,118 ","793,033 ","960,262 ","1,155,647 ","1,268,014 ","1,188,463 ","267,392 ",
80010,8010,"Greeley, City Of",Inactive,Small Systems Reporter,34786,"Greeley, CO",DR,DO,Bus,"27,932 ","27,903 ","30,683 ","32,815 ","34,007 ","33,331 ","28,397 ","26,274 ","24,791 ","22,305 ","23,941 ","24,566 ",,,,,,,,,,,,,,
80010,8010,"Greeley, City Of",Active,Small Systems Reporter,34786,"Greeley, CO",MB,DO,Bus,"347,380 ","428,219 ","403,294 ","431,987 ","453,699 ","471,176 ","513,367 ","529,791 ","491,476 ","483,607 ","503,457 ","526,580 ",,,,,,,,,,,,,,
80011,8011,City of Fort Collins,Inactive,Full Reporter,30628,"Fort Collins, CO",DR,DO,Bus,"76,735 ","73,822 ","69,200 ","49,401 ","39,866 ","25,096 ","18,897 ","17,362 ","8,662 ",,,,,,,,,,,,,,,,,
80011,8011,City of Fort Collins,Active,Full Reporter,30628,"Fort Collins, CO",DR,PT,Bus,,,,"38,121 ","45,866 ","26,683 ","25,238 ","23,827 ","34,317 ",,,,,,,"8,201 ","7,458 ","7,970 ","3,213 ","5,015 ","4,727 ","4,735 ","1,875 ","3,003 ",668 ,
80011,8011,City of Fort Collins,Active,Full Reporter,30628,"Fort Collins, CO",DR,TX,Bus,,,,,,,,,,"37,851 ","37,747 ","34,121 ","34,491 ","35,448 ","34,004 ","29,594 ","30,086 ","30,885 ","19,878 ","23,933 ","26,746 ","27,974 ","33,022 ","34,395 ","8,702 ",
80011,8011,City of Fort Collins,Active,Full Reporter,30628,"Fort Collins, CO",MB,DO,Bus,"1,471,911 ","1,504,683 ","1,472,102 ","1,481,472 ","1,478,981 ","1,641,413 ","1,882,709 ","1,901,031 ","2,023,744 ","2,156,811 ","2,254,639 ","2,275,406 ","2,018,982 ","2,254,522 ","2,665,787 ","2,834,916 ","2,918,654 ","3,000,665 ","1,171,552 ","994,044 ","1,331,115 ","1,587,147 ","2,037,255 ","2,209,649 ","558,296 ",
80011,8011,City of Fort Collins,Active,Full Reporter,30628,"Fort Collins, CO",MB,PT,Bus,,,,,,,,,,,"17,061 ","20,946 ","21,703 ","15,960 ","13,781 ","33,673 ","20,304 ","18,752 ","4,961 ","6,916 ","10,404 ","13,717 ","15,257 ","16,883 ","3,760 ",
80011,8011,City of Fort Collins,Active,Full Reporter,30628,"Fort Collins, CO",RB,DO,Bus,,,,,,,,,,,,,"568,447 ","991,160 ","1,399,236 ","1,472,340 ","1,468,030 ","1,445,344 ","597,349 ","437,037 ","403,214 ","451,063 ","564,545 ","751,819 ","194,215 ",
80011,8011,City of Fort Collins,Inactive,Full Reporter,30628,"Fort Collins, CO",VP,PT,Bus,,,,,"15,048 ","21,232 ","37,120 ","44,643 ",,,,,,,,,,,,,,,,,,
80012,8012,Great Falls Transit District,Active,Full Reporter,34759,"Great Falls, MT",DR,DO,Bus,,,"23,280 ","14,420 ","31,210 ","31,188 ","28,611 ","25,606 ","26,601 ","30,615 ","32,329 ","32,055 ","31,950 ","31,917 ","32,402 ","36,101 ","40,592 ","47,108 ","29,778 ","41,124 ","51,847 ","59,860 ","55,477 ","53,750 ","12,747 ",
80012,8012,Great Falls Transit District,Inactive,Full Reporter,34759,"Great Falls, MT",DR,PT,Bus,"25,827 ","24,622 ",,,,,,,,,,,,,,,,,,,,,,,,
80012,8012,Great Falls Transit District,Active,Full Reporter,34759,"Great Falls, MT",MB,DO,Bus,"404,898 ","449,613 ","419,980 ","256,009 ","432,317 ","415,158 ","397,738 ","354,013 ","364,181 ","410,688 ","420,495 ","443,134 ","441,491 ","422,720 ","412,553 ","405,625 ","400,594 ","407,654 ","208,224 ","259,512 ","290,342 ","343,050 ","373,957 ","344,820 ","81,889 ",
80013,8013,City of Casper,Active,Small Systems Reporter,14482,"Casper, WY",DR,DO,Bus,,,,"39,156 ",,,,,,,,,,,,,,,,,,,,,,
80013,8013,City of Casper,Inactive,Small Systems Reporter,14482,"Casper, WY",DR,PT,Bus,,,,"32,858 ","61,142 ","59,933 ","58,388 ","52,881 ","53,653 ","54,061 ",,,,,,,,,,,,,,,,
80013,8013,City of Casper,Active,Small Systems Reporter,14482,"Casper, WY",MB,DO,Bus,,,,"10,859 ",,,,,,,,,,,,,,,,,,,,,,
80013,8013,City of Casper,Inactive,Small Systems Reporter,14482,"Casper, WY",MB,PT,Bus,,,,"35,235 ","72,512 ","84,811 ","115,065 ","119,255 ","130,738 ","145,515 ",,,,,,,,,,,,,,,,
80014,8014,City of Rapid City,Active,Small Systems Reporter,73396,"Rapid City, SD",DR,DO,Bus,"53,207 ",,,"80,127 ","82,822 ","88,925 ","90,388 ","71,775 ","75,324 ","79,849 ",,,,,,,,,,,,,,,,
80014,8014,City of Rapid City,Active,Small Systems Reporter,73396,"Rapid City, SD",MB,DO,Bus,"109,987 ",,,"174,947 ","192,422 ","217,540 ","250,522 ","232,179 ","256,196 ","310,121 ",,,,,,,,,,,,,,,,
80016,8016,County of Mesa,Active,Small Systems Reporter,34273,"Grand Junction, CO",DR,PT,Bus,,0 ,0 ,"9,727 ","8,411 ","8,491 ","9,591 ","9,485 ","11,213 ","14,293 ","16,237 ","15,931 ","17,461 ","17,921 ",,,,,,,,,,,,
80016,8016,County of Mesa,Active,Small Systems Reporter,34273,"Grand Junction, CO",MB,PT,Bus,,0 ,0 ,"692,326 ","750,827 ","636,037 ","750,286 ","868,537 ","973,496 ","1,031,605 ","1,012,295 ","974,644 ","901,762 ","813,687 ",,,,,,,,,,,,
80019,8019,Bis-Man Transit Board,Active,Small Systems Reporter,07921,"Bismarck, ND",DR,PT,Bus,,,,,"190,194 ","185,016 ","182,467 ","170,251 ","171,652 ","168,602 ","168,121 ","160,582 ",,,,,,,,,,,,,,
80019,8019,Bis-Man Transit Board,Active,Small Systems Reporter,07921,"Bismarck, ND",MB,PT,Bus,,,,,"104,717 ","111,672 ","136,933 ","131,601 ","127,790 ","124,653 ","141,067 ","135,466 ",,,,,,,,,,,,,,
80020,8020,The City of Cheyenne,Active,Small Systems Reporter,16237,"Cheyenne, WY",DR,DO,Bus,"18,412 ","19,104 ","21,106 ","23,655 ","22,791 ","25,703 ","26,190 ","24,691 ","23,763 ","24,202 ",,,,,,,,,,,,,,,,
80020,8020,The City of Cheyenne,Active,Small Systems Reporter,16237,"Cheyenne, WY",MB,DO,Bus,"114,439 ","134,257 ","155,412 ","172,321 ","188,754 ","224,031 ","252,116 ","241,677 ","220,237 ","217,960 ",,,,,,,,,,,,,,,,
80021,8021,"City of Logan, dba: The Logan Transit District",Inactive,Full Reporter,50959,"Logan, UT",DR,PT,Bus,"19,043 ","20,567 ","19,072 ","21,431 ","25,425 ","4,516 ",,,,,,,,,,,,,,,,,,,,
80021,8021,"City of Logan, dba: The Logan Transit District",Inactive,Full Reporter,50959,"Logan, UT",MB,PT,Bus,"1,324,803 ","1,348,971 ","1,110,944 ","1,254,579 ","1,561,530 ","299,213 ",,,,,,,,,,,,,,,,,,,,
80025,8025,"City of Loveland, Colorado",Inactive,Full Reporter,30628,"Fort Collins, CO",DR,DO,Bus,,,,"14,220 ","12,591 ","12,152 ","10,954 ","9,826 ","8,183 ","7,582 ","7,652 ","7,742 ","9,186 ","9,606 ","9,981 ","9,257 ","2,696 ",,,,,,,,,
80025,8025,"City of Loveland, Colorado",Active,Full Reporter,30628,"Fort Collins, CO",DR,TX,Bus,,,,,,,,,,,,,,,,,"5,949 ","7,923 ","5,214 ","6,755 ","8,620 ","10,326 ","11,043 ","11,286 ","2,785 ",
